Knucl,BIOStream,124782772,9053
Knucl,BIOStream,126250480,9612
Knucl,BIOStream,124843739,9416
Knucl,BIOStream,121127553,9645
Knucl,BIOStream,126880169,9285
Knucl,BIOStream,124218267,9111
Knucl,BIOStream,123739099,9686
Knucl,BIOStream,125782889,9276
Knucl,BIOStream,122675545,9252
Knucl,BIOStream,121691098,9897
Knucl,BIOStream,128365903,9967
Knucl,BIOStream,123424552,9196
Knucl,BIOStream,121057439,9284
Knucl,BIOStream,127401697,9257
Knucl,BIOStream,123206017,9527
Knucl,BIOStream,129864797,9171
Knucl,BIOStream,122559512,9281
Knucl,BIOStream,128145016,9735
Knucl,BIOStream,129334882,9785
Knucl,BIOStream,126032990,9386
Knucl,BIOStream,122107466,9175
Knucl,BIOStream,127361897,9905
Knucl,BIOStream,120391552,9111
Knucl,BIOStream,127671592,9531
Knucl,BIOStream,126864012,9210
Knucl,BIOStream,122988099,9474
Knucl,BIOStream,126774602,9975
Knucl,BIOStream,128226242,9355
Knucl,BIOStream,122632675,9404
Knucl,NIOF,134352583,10421
Knucl,NIOF,137638624,10223
Knucl,NIOF,139659074,10974
Knucl,NIOF,132910792,10337
Knucl,NIOF,131507537,10234
Knucl,NIOF,133788703,10970
Knucl,NIOF,138465837,10551
Knucl,NIOF,133251131,10947
Knucl,NIOF,133233966,10927
Knucl,NIOF,131740791,10147
Knucl,NIOF,138193575,10719
Knucl,NIOF,138179888,10180
Knucl,NIOF,131298027,10697
Knucl,NIOF,136239397,10324
Knucl,NIOF,139020362,10918
Knucl,NIOF,130273110,10009
Knucl,NIOF,131221174,10918
Knucl,NIOF,139173584,10268
Knucl,NIOF,132464893,10636
Knucl,NIOF,132663356,10429
Knucl,NIOF,135614094,10527
Knucl,NIOF,132893061,10260
Knucl,NIOF,133303688,10625
Knucl,NIOF,133505287,10674
Knucl,NIOF,133115420,10883
Knucl,NIOF,132631375,10701
Knucl,NIOF,136138445,10120
Knucl,NIOF,138623004,10811
Knucl,NIOF,139096004,10685
Knucl,NIOF,135039161,10568
Knucl,Channel,105423070,8179
Knucl,Channel,105045721,8452
Knucl,Channel,102594299,8678
Knucl,Channel,100123879,8165
Knucl,Channel,106225354,8479
Knucl,Channel,104652126,8852
Knucl,Channel,101439499,8041
Knucl,Channel,101698883,8678
Knucl,Channel,99825062,8008
Knucl,Channel,102981642,8820
Knucl,Channel,99881196,8892
Knucl,Channel,103157682,8902
Knucl,Channel,105532733,8613
Knucl,Channel,103795144,8262
Knucl,Channel,105879444,8702
Knucl,Channel,102391263,8129
Knucl,Channel,101495270,8131
Knucl,Channel,104667215,8136
Knucl,Channel,104365975,8734
Knucl,Channel,102361188,8286
Knucl,Channel,103350783,8525
Knucl,Channel,104871430,8270
Knucl,Channel,105673235,8123
Knucl,Channel,108068043,8662
Knucl,Channel,105438846,8185
Knucl,Channel,102504091,8923
Knucl,Channel,104091402,8590
Knucl,Channel,102672619,8745
Knucl,Channel,101743797,8656
Knucl,FileReader,120269128,9184
Knucl,FileReader,121020625,9216
Knucl,FileReader,119810986,8922
Knucl,FileReader,120591052,9567
Knucl,FileReader,120704966,9249
Knucl,FileReader,120491777,9153
Knucl,FileReader,120597978,9207
Knucl,FileReader,118783652,8880
Knucl,FileReader,120766854,8993
Knucl,FileReader,119558984,8862
Knucl,FileReader,119911714,8827
Knucl,FileReader,119710344,9558
Knucl,FileReader,113572096,8858
Knucl,FileReader,118996399,8860
Knucl,FileReader,119579211,8953
Knucl,FileReader,120149239,8638
Knucl,FileReader,120212950,8979
Knucl,FileReader,119300855,8767
Knucl,FileReader,119398648,8876
Knucl,FileReader,119920603,8794
Knucl,FileReader,120987545,9180
Knucl,FileReader,120375196,9545
Knucl,FileReader,119452829,9791
Knucl,FileReader,119831835,9523
Knucl,FileReader,120238218,9361
Knucl,FileReader,119323931,9505
Knucl,FileReader,120743753,8881
Knucl,FileReader,119677938,9150
