medium,BufferedFileReader,8348001,746
medium,BufferedFileReader,7820598,713
medium,BufferedFileReader,7666742,711
medium,BufferedFileReader,7698795,718
medium,BufferedFileReader,7616145,715
medium,BufferedFileReader,7645538,713
medium,BufferedFileReader,7666321,712
medium,BufferedFileReader,7686310,714
medium,BufferedFileReader,7672726,711
medium,BufferedFileReader,7652605,706
medium,BufferedFileReader,7667136,716
medium,BufferedFileReader,7671703,710
medium,BufferedFileReader,7636013,709
medium,BufferedFileReader,7660773,715
medium,BufferedFileReader,7697734,711
medium,BufferedFileReader,7679973,707
medium,BufferedFileReader,7647015,706
medium,BufferedFileReader,7705546,701
medium,BufferedFileReader,7658702,716
medium,BufferedFileReader,7697230,710
medium,BufferedFileReader,7678686,715
medium,BufferedFileReader,7629965,712
medium,BufferedFileReader,7657167,707
medium,BufferedFileReader,7623987,713
medium,BufferedFileReader,7703045,717
medium,BufferedFileReader,7580974,712
medium,BufferedFileReader,7568295,703
medium,BufferedFileReader,7660252,714
medium,BufferedFileReader,7623551,711
medium,BufferedFileReader,7695807,717
medium,BufferedIOStream,8684820,750
medium,BufferedIOStream,8637166,741
medium,BufferedIOStream,8659813,749
medium,BufferedIOStream,7931499,720
medium,BufferedIOStream,8639203,756
medium,BufferedIOStream,8621734,749
medium,BufferedIOStream,8677584,742
medium,BufferedIOStream,7908793,719
medium,BufferedIOStream,8573098,731
medium,BufferedIOStream,8707619,750
medium,BufferedIOStream,8646068,741
medium,BufferedIOStream,8624274,743
medium,BufferedIOStream,8626206,740
medium,BufferedIOStream,8630225,745
medium,BufferedIOStream,8670960,746
medium,BufferedIOStream,8633460,740
medium,BufferedIOStream,8621376,745
medium,BufferedIOStream,8676856,749
medium,BufferedIOStream,8633380,742
medium,BufferedIOStream,7686077,711
medium,BufferedIOStream,7894999,719
medium,BufferedIOStream,8619995,744
medium,BufferedIOStream,8680394,740
medium,BufferedIOStream,8686094,740
medium,BufferedIOStream,8683654,745
medium,BufferedIOStream,8658857,743
medium,BufferedIOStream,8611347,748
medium,BufferedIOStream,8622240,755
medium,BufferedIOStream,8625467,747
medium,BufferedIOStream,8936196,751
medium,BufferedIOStream,11777924,886
medium,Scanner,18910780,1685
medium,Scanner,19367314,1693
medium,Scanner,19167454,1692
medium,Scanner,19479612,1697
medium,Scanner,19318647,1698
medium,Scanner,19439282,1697
medium,Scanner,19435968,1693
medium,Scanner,19485834,1691
medium,Scanner,19732882,1694
medium,Scanner,19642876,1696
medium,Scanner,18488966,1665
medium,Scanner,18733595,1673
medium,Scanner,19618420,1691
medium,Scanner,19273285,1691
medium,Scanner,19302550,1693
medium,Scanner,19762437,1695
medium,Scanner,21117011,1778
medium,Scanner,18484267,1665
medium,Scanner,19531865,1691
medium,Scanner,19515589,1690
medium,Scanner,19546907,1697
medium,Scanner,19331604,1697
medium,Scanner,19929881,1708
medium,Scanner,20799324,1735
medium,Scanner,19700382,1693
medium,Scanner,19731798,1691
medium,Scanner,19543876,1697
medium,Scanner,19228871,1694
medium,Scanner,19580052,1690
medium,Scanner,18915295,1669
medium,Apache,7796567,727
medium,Apache,7735881,725
medium,Apache,7727841,720
medium,Apache,7781962,725
medium,Apache,7787069,725
medium,Apache,7746318,728
medium,Apache,7764015,726
medium,Apache,7709331,725
medium,Apache,7739098,727
medium,Apache,7798824,725
medium,Apache,7712933,724
medium,Apache,7774824,726
medium,Apache,7780398,725
medium,Apache,7753520,725
medium,Apache,7634075,733
medium,Apache,7680035,719
medium,Apache,7660014,714
medium,Apache,7793587,728
medium,Apache,7758916,722
medium,Apache,7732154,728
medium,Apache,7751789,722
medium,Apache,7737034,721
medium,Apache,7712633,722
medium,Apache,7793225,727
medium,Apache,7753710,722
medium,Apache,7743869,720
medium,Apache,7913127,736
medium,Apache,7720011,721
medium,Apache,7713914,729
medium,Apache,7733247,720
medium,BufferedGuava,7445393,702
medium,BufferedGuava,7463858,708
medium,BufferedGuava,7442467,707
medium,BufferedGuava,7468322,708
medium,BufferedGuava,7457744,700
medium,BufferedGuava,7484906,702
medium,BufferedGuava,7462436,702
medium,BufferedGuava,7429598,705
medium,BufferedGuava,7449732,705
medium,BufferedGuava,7491387,700
medium,BufferedGuava,7529719,710
medium,BufferedGuava,7495793,709
medium,BufferedGuava,7466659,700
medium,BufferedGuava,7499858,706
medium,BufferedGuava,7427716,709
medium,BufferedGuava,7427807,707
medium,BufferedGuava,7481267,708
medium,BufferedGuava,7416858,709
medium,BufferedGuava,7447646,705
medium,BufferedGuava,7428693,700
medium,BufferedGuava,7439071,706
medium,BufferedGuava,7436199,712
medium,BufferedGuava,7520122,709
medium,BufferedGuava,7485654,707
medium,BufferedGuava,7438955,704
medium,BufferedGuava,7460061,706
medium,BufferedGuava,7466770,702
medium,BufferedGuava,7437204,709
medium,BufferedGuava,7613628,712
medium,BufferedGuava,7532940,706
medium,Channel,4448929,433
medium,Channel,4478446,436
medium,Channel,3189811,309
medium,Channel,3123344,305
medium,Channel,4486007,434
medium,Channel,4419668,430
medium,Channel,4474831,437
medium,Channel,5090075,491
medium,Channel,5109301,498
medium,Channel,4464608,430
medium,Channel,4786670,477
medium,Channel,4811755,467
medium,Channel,4435200,431
medium,Channel,4443680,433
medium,Channel,4468003,434
medium,Channel,4410856,436
medium,Channel,4420825,435
medium,Channel,4480088,439
medium,Channel,4479096,439
medium,Channel,4494157,433
medium,Channel,4439701,431
medium,Channel,4467367,439
medium,Channel,4795764,464
medium,Channel,4785144,463
medium,Channel,4417492,430
medium,Channel,4431565,432
medium,Channel,4456624,432
medium,Channel,4420820,439
medium,Channel,4430878,434
medium,Channel,4470632,430
medium,OnMemoryChannel,5187506,487
medium,OnMemoryChannel,5120437,483
medium,OnMemoryChannel,5140041,483
medium,OnMemoryChannel,5121884,484
medium,OnMemoryChannel,4783679,461
medium,OnMemoryChannel,4850512,464
medium,OnMemoryChannel,5187875,482
medium,OnMemoryChannel,5110967,489
medium,OnMemoryChannel,5146138,484
medium,OnMemoryChannel,5178438,483
medium,OnMemoryChannel,5172165,483
medium,OnMemoryChannel,5124232,488
medium,OnMemoryChannel,5185290,497
medium,OnMemoryChannel,5185838,495
medium,OnMemoryChannel,5210741,498
medium,OnMemoryChannel,5138164,489
medium,OnMemoryChannel,5198534,487
medium,OnMemoryChannel,5182532,485
medium,OnMemoryChannel,5139354,485
medium,OnMemoryChannel,5163634,489
medium,OnMemoryChannel,5186161,486
medium,OnMemoryChannel,5113182,480
medium,OnMemoryChannel,5111121,482
medium,OnMemoryChannel,5159575,486
medium,OnMemoryChannel,5154768,483
medium,OnMemoryChannel,5157134,482
medium,OnMemoryChannel,5205614,496
medium,OnMemoryChannel,5236315,496
medium,OnMemoryChannel,5291429,500
medium,OnMemoryChannel,5130682,481
medium,FileReader,5082582,494
medium,FileReader,5041540,491
medium,FileReader,5045019,499
medium,FileReader,5081901,496
medium,FileReader,5085394,497
medium,FileReader,5069061,496
medium,FileReader,5038095,491
medium,FileReader,5068965,491
medium,FileReader,5066404,496
medium,FileReader,5061009,493
medium,FileReader,5032313,491
medium,FileReader,5117579,496
medium,FileReader,4967104,491
medium,FileReader,4884071,488
medium,FileReader,5083769,495
medium,FileReader,5073206,498
medium,FileReader,5075054,499
medium,FileReader,5073507,498
medium,FileReader,5021432,496
medium,FileReader,5077969,495
medium,FileReader,5031039,494
medium,FileReader,5043900,492
medium,FileReader,5074840,499
medium,FileReader,5026612,490
medium,FileReader,5192921,494
medium,FileReader,4962318,497
medium,FileReader,4813430,488
medium,FileReader,4907850,489
medium,FileReader,5029566,491
medium,FileReader,5061015,495
medium,IOStream,6871381,683
medium,IOStream,6870344,680
medium,IOStream,6953861,683
medium,IOStream,6934236,688
medium,IOStream,6944288,682
medium,IOStream,7079852,682
medium,IOStream,6953257,688
medium,IOStream,7091666,682
medium,IOStream,6990216,680
medium,IOStream,6934719,684
medium,IOStream,6983374,683
medium,IOStream,6983307,687
medium,IOStream,7041749,682
medium,IOStream,6895616,681
medium,IOStream,6952779,682
medium,IOStream,6944707,680
medium,IOStream,6992879,687
medium,IOStream,7040546,684
medium,IOStream,6857631,687
medium,IOStream,6967713,680
medium,IOStream,6945276,689
medium,IOStream,6968949,682
medium,IOStream,6968295,683
medium,IOStream,7048971,679
medium,IOStream,6948835,681
medium,IOStream,6926435,684
medium,IOStream,6904889,683
medium,IOStream,6902082,682
medium,IOStream,6988081,680
medium,IOStream,6864850,684
medium,UnbNIO,7557415,720
medium,UnbNIO,7648723,715
medium,UnbNIO,7556865,714
medium,UnbNIO,7522045,713
medium,UnbNIO,7525227,713
medium,UnbNIO,7515357,714
medium,UnbNIO,7530565,722
medium,UnbNIO,7550222,722
medium,UnbNIO,7565987,715
medium,UnbNIO,7510454,710
medium,UnbNIO,7528300,709
medium,UnbNIO,7547400,722
medium,UnbNIO,7529109,722
medium,UnbNIO,7569927,713
medium,UnbNIO,7577732,717
medium,UnbNIO,7513579,720
medium,UnbNIO,7573714,711
medium,UnbNIO,7578539,706
medium,UnbNIO,7561501,711
medium,UnbNIO,7552337,717
medium,UnbNIO,7533346,712
medium,UnbNIO,7569875,716
medium,UnbNIO,7587616,716
medium,UnbNIO,7541609,711
medium,UnbNIO,7521130,717
medium,UnbNIO,7604961,719
medium,UnbNIO,7644268,715
medium,UnbNIO,7598003,714
medium,UnbNIO,7509380,719
medium,UnbNIO,7496380,718
medium,RAF,1528743706,157062
medium,RAF,1528802613,157108
medium,RAF,1528708817,157340
medium,RAF,1528198456,157153
medium,RAF,1528229524,157592
medium,RAF,1528287108,157305
medium,RAF,1528251053,157916
medium,RAF,1528693133,157123
medium,RAF,1528175436,157329
medium,RAF,1528177611,157147
medium,RAF,1528569072,157239
medium,RAF,1528702349,157845
medium,RAF,1528881442,157541
medium,RAF,1528599067,157401
medium,RAF,1528528137,157968
medium,RAF,1528443632,157106
medium,RAF,1528354558,157404
medium,RAF,1528114711,157104
medium,RAF,1528561414,157198
medium,RAF,1528240959,157655
medium,RAF,1528814413,157321
medium,RAF,1528212462,157843
medium,RAF,1528536711,157383
