medlarge,IOStream,8545449,862
medlarge,IOStream,8309549,809
medlarge,IOStream,8175938,800
medlarge,IOStream,8328959,812
medlarge,IOStream,8190708,800
medlarge,IOStream,8319742,813
medlarge,IOStream,8285694,805
medlarge,IOStream,8341556,847
medlarge,IOStream,8365161,819
medlarge,IOStream,8373932,819
medlarge,IOStream,8397204,852
medlarge,IOStream,8349333,834
medlarge,IOStream,8381533,806
medlarge,IOStream,8333428,816
medlarge,IOStream,8378374,810
medlarge,IOStream,8388277,803
medlarge,IOStream,8321162,818
medlarge,IOStream,8378979,810
medlarge,IOStream,8388066,806
medlarge,IOStream,8334615,805
medlarge,IOStream,8346522,808
medlarge,IOStream,8374542,817
medlarge,IOStream,8340682,802
medlarge,IOStream,8381071,829
medlarge,IOStream,8384505,801
medlarge,IOStream,8394588,811
medlarge,IOStream,8351466,811
medlarge,IOStream,8314058,813
medlarge,IOStream,8327445,804
medlarge,IOStream,8386542,802
medlarge,IOStream,8397222,815
medlarge,IOStream,8392928,813
medlarge,IOStream,8390295,806
medlarge,IOStream,8374600,803
medlarge,RAF,537157500,51753
medlarge,RAF,538279615,51770
medlarge,RAF,536607818,51678
medlarge,RAF,556487845,52869
medlarge,RAF,539341515,51950
medlarge,RAF,539515639,51811
medlarge,RAF,537733304,51884
medlarge,RAF,547329049,53158
medlarge,RAF,547889008,53155
medlarge,RAF,547904517,53110
medlarge,RAF,547873276,53111
medlarge,RAF,547695075,53171
medlarge,RAF,547114973,53195
medlarge,RAF,547774715,53110
medlarge,RAF,547647186,53195
medlarge,RAF,547892963,53122
medlarge,RAF,547527234,53178
medlarge,RAF,547198216,53122
medlarge,RAF,547814507,53152
medlarge,RAF,547727519,53127
medlarge,RAF,547589164,53110
medlarge,RAF,547896944,53190
medlarge,RAF,547351269,53152
medlarge,RAF,547434930,53119
medlarge,RAF,547268728,53141
medlarge,RAF,547973717,53194
medlarge,RAF,547353081,53111
medlarge,RAF,547159163,53110
medlarge,RAF,547153342,53132
medlarge,RAF,547500832,53129
medlarge,RAF,547500570,53164
medlarge,RAF,547133245,53173
medlarge,Channel,7634929,761
medlarge,Channel,7718749,763
medlarge,Channel,7742942,764
medlarge,Channel,7782724,766
medlarge,Channel,7697856,765
medlarge,Channel,7605836,763
medlarge,Channel,7786109,766
medlarge,Channel,7719120,761
medlarge,Channel,7720313,765
medlarge,Channel,7763286,789
medlarge,Channel,7633049,763
medlarge,Channel,7731423,763
medlarge,Channel,7795739,767
medlarge,Channel,7737224,766
medlarge,Channel,7793563,761
medlarge,Channel,7789504,768
medlarge,Channel,7779774,765
medlarge,Channel,7770266,768
medlarge,Channel,7778109,764
medlarge,Channel,7720687,766
medlarge,Channel,7758942,765
medlarge,Channel,7797404,769
medlarge,Channel,7753576,764
medlarge,Channel,7782611,767
medlarge,Channel,7761404,761
medlarge,Channel,7787661,763
medlarge,Channel,7765806,766
medlarge,Channel,7778307,762
medlarge,Channel,7772511,763
medlarge,Channel,7760436,765
medlarge,Channel,7781516,762
medlarge,Channel,7712668,767
medlarge,Channel,7792271,761
